-19910.40, -13123.20, 27929.60, 0
-18464.00, -14140.80, 22489.60, 0
-15334.40, -8723.20, 15660.80, 0
-12956.80, -5916.80, 17395.20, 0
-13744.00, -7478.40, 16137.60, 0
-13059.20, -4300.80, 10723.20, 0
-12019.20, -2515.20, 13689.60, 0
-13718.40, -5856.00, 17507.20, 0
-14944.00, -6675.20, 19734.40, 0
-15203.20, -6496.00, 23334.40, 0
-15068.80, -6080.00, 26121.60, 0
-14521.60, -6678.40, 25936.00, 0
-13923.20, -7248.00, 26851.20, 0
-12256.00, -5750.40, 21436.80, 0
-12201.60, -9046.40, 20342.40, 0
-12515.20, -4115.20, 22819.20, 0
-14499.20, -6614.40, 23340.80, 0
-14992.00, -9942.40, 22947.20, 0
-13324.80, -10441.60, 16601.60, 0
-10800.00, -4160.00, 10905.60, 0
-9907.20, -2156.80, 18672.00, 0
-11152.00, -2576.00, 17628.80, 0
-10825.60, -5020.80, 23827.20, 0
-10316.80, -6627.20, 15126.40, 0
-10188.80, -672.00, 23526.40, 0
-13513.60, -1056.00, 43731.20, 0
-13308.80, -6134.40, 43372.80, 0
-15779.20, 3222.40, 52427.20, 0
-8803.20, 9088.00, 31363.20, 0
-851.20, -3248.00, -7996.80, 0
-5862.40, -2387.20, 7968.00, 0
-12368.00, 10201.60, 36121.60, 0
-9260.80, 6451.20, 10697.60, 0
-9420.80, 7209.60, 29596.80, 0
-18528.00, 20832.00, 48409.60, 0
-10515.20, -9520.00, 11392.00, 0
-6547.20, -10812.80, 2377.60, 0
-9785.60, 14902.40, 29113.60, 0
-9260.80, 21923.20, 21619.20, 0
-7910.40, 12960.00, 22364.80, 0
-10819.20, 8992.00, 20249.60, 0
-22086.40, 4518.40, 15264.00, 0
-23779.20, 9318.40, 24150.40, 0
-18864.00, -1414.40, 17734.40, 0
-17478.40, 6793.60, 30409.60, 0
-10636.80, 15756.80, 24582.40, 0
-6841.60, 14742.40, 21465.60, 0
-7955.20, 10025.60, 21385.60, 0
-8499.20, 4473.60, 16508.80, 0
-10803.20, 4128.00, 16678.40, 0
-13379.20, 3283.20, 21545.60, 0
-12230.40, 4486.40, 19516.80, 0
-8976.00, 3603.20, 18208.00, 0
-8153.60, 4963.20, 18035.20, 0
-10588.80, 6201.60, 22153.60, 0
-15612.80, 8336.00, 27526.40, 0
-17478.40, 13564.80, 28668.80, 0
-15302.40, 10054.40, 27254.40, 0
-11052.80, 7507.20, 25152.00, 0
-9638.40, 7110.40, 25638.40, 0
-10505.60, 7520.00, 23356.80, 0
-6473.60, 7363.20, 18281.60, 0
-5184.00, 9139.20, 20441.60, 0
-5350.40, 8412.80, 18304.00, 0
-7228.80, 8598.40, 19289.60, 0
-10838.40, 11737.60, 18131.20, 0
-10313.60, 14179.20, 17254.40, 0
-9846.40, 14656.00, 11052.80, 0
-15427.20, 13328.00, 19270.40, 0
-17337.60, 9580.80, 14460.80, 0
-22291.20, 6822.40, 23872.00, 0
-20883.20, 6748.80, 21452.80, 0
-20054.40, 7836.80, 20380.80, 0
-18153.60, 10051.20, 21539.20, 0
-14409.60, 12720.00, 19561.60, 0
-12044.80, 13062.40, 19580.80, 0
-12384.00, 10956.80, 17024.00, 0
-14297.60, 6192.00, 15795.20, 0
-17328.00, 4144.00, 16416.00, 0
-19558.40, 4860.80, 15340.80, 0
-22953.60, 4928.00, 15798.40, 0
-19139.20, 6054.40, 15190.40, 0
-15804.80, 8406.40, 16649.60, 0
-14905.60, 11424.00, 19040.00, 0
-15881.60, 10083.20, 19814.40, 0
-17404.80, 9737.60, 19782.40, 0
-17843.20, 9900.80, 19222.40, 0
-17542.40, 9910.40, 17852.80, 0
-17088.00, 11382.40, 19145.60, 0
-16588.80, 11052.80, 18076.80, 0
-16624.00, 7926.40, 16131.20, 0
-16361.60, 8460.80, 16441.60, 0
-16368.00, 8336.00, 15548.80, 0
-17232.00, 7008.00, 15859.20, 0
-16720.00, 6534.40, 15401.60, 0
-16019.20, 6400.00, 15478.40, 0
-15990.40, 7683.20, 17766.40, 0
-16928.00, 10560.00, 20956.80, 0
-17430.40, 10275.20, 20633.60, 0
-17872.00, 9555.20, 18995.20, 0
-17334.40, 9043.20, 18528.00, 0
-17462.40, 10428.80, 19180.80, 0
-17616.00, 10982.40, 18726.40, 0
-16259.20, 10374.40, 17369.60, 0
-16169.60, 8176.00, 15417.60, 0
-17088.00, 7104.00, 15532.80, 0
-17132.80, 7411.20, 15753.60, 0
-17097.60, 7296.00, 15289.60, 0
-16860.80, 6192.00, 14902.40, 0
-16208.00, 7961.60, 17139.20, 0
-17379.20, 10044.80, 21395.20, 0
-18118.40, 9520.00, 20259.20, 0
-18166.40, 8854.40, 18390.40, 0
-17587.20, 9289.60, 18323.20, 0
-16931.20, 10432.00, 18140.80, 0
-17129.60, 10720.00, 18828.80, 0
-16627.20, 10374.40, 17612.80, 0
-16246.40, 9465.60, 17187.20, 0
-16864.00, 8220.80, 15523.20, 0
-17193.60, 8243.20, 15859.20, 0
-17248.00, 7337.60, 15494.40, 0
-17113.60, 7142.40, 15190.40, 0
-16512.00, 6816.00, 15382.40, 0
-16259.20, 7692.80, 17145.60, 0
-16742.40, 9212.80, 19321.60, 0
-18112.00, 10214.40, 20246.40, 0
-18787.20, 9209.60, 18694.40, 0
-18156.80, 9625.60, 18761.60, 0
-17299.20, 9724.80, 17696.00, 0
-17526.40, 10480.00, 18137.60, 0
-16796.80, 10652.80, 16934.40, 0
-16371.20, 9612.80, 16889.60, 0
-16963.20, 8710.40, 16633.60, 0
