-2236.80, 21116.80, 14092.80, 0
-2243.20, 21347.20, 13516.80, 0
-2195.20, 21168.00, 14000.00, 0
-2275.20, 21318.40, 13945.60, 0
-2291.20, 21340.80, 13862.40, 0
-2310.40, 21244.80, 13910.40, 0
-2262.40, 21392.00, 13878.40, 0
-2160.00, 21465.60, 13865.60, 0
-2188.80, 21385.60, 13779.20, 0
-2176.00, 21328.00, 13721.60, 0
-2201.60, 20944.00, 14403.20, 0
-2288.00, 20905.60, 14563.20, 0
-2294.40, 20771.20, 14416.00, 0
-2224.00, 20864.00, 14393.60, 0
-2355.20, 20969.60, 14889.60, 0
-2374.40, 21219.20, 14032.00, 0
-2044.80, 20777.60, 14409.60, 0
-2185.60, 20963.20, 14435.20, 0
-2284.80, 20988.80, 14348.80, 0
-2374.40, 20838.40, 14201.60, 0
-2243.20, 21113.60, 14393.60, 0
-2224.00, 21078.40, 14352.00, 0
-2160.00, 21030.40, 14329.60, 0
-2188.80, 21014.40, 14086.40, 0
-2227.20, 20985.60, 14124.80, 0
-2364.80, 21049.60, 14326.40, 0
-2195.20, 21043.20, 14140.80, 0
-2300.80, 20966.40, 14166.40, 0
-2406.40, 21075.20, 14288.00, 0
-2428.80, 20998.40, 14275.20, 0
-2297.60, 21004.80, 14268.80, 0
-2348.80, 21094.40, 14265.60, 0
-2236.80, 21078.40, 14220.80, 0
-2329.60, 21174.40, 14188.80, 0
-2380.80, 21046.40, 14092.80, 0
-2323.20, 21123.20, 14067.20, 0
-2345.60, 21046.40, 14073.60, 0
-2387.20, 21142.40, 14172.80, 0
-2470.40, 20985.60, 14070.40, 0
-2454.40, 21097.60, 14240.00, 0
-2368.00, 21084.80, 14102.40, 0
-2480.00, 21020.80, 14134.40, 0
-2457.60, 21126.40, 14054.40, 0
-2480.00, 21094.40, 14425.60, 0
-2528.00, 21244.80, 13728.00, 0
-2278.40, 21081.60, 14278.40, 0
-2537.60, 21088.00, 14144.00, 0
-2460.80, 21238.40, 13936.00, 0
-2505.60, 20988.80, 14012.80, 0
-2454.40, 21126.40, 14172.80, 0
-2496.00, 21139.20, 14249.60, 0
-2406.40, 21264.00, 14131.20, 0
-2396.80, 21100.80, 13856.00, 0
-2441.60, 21033.60, 13996.80, 0
-2473.60, 21091.20, 14105.60, 0
-2496.00, 21123.20, 13913.60, 0
-2505.60, 21132.80, 14115.20, 0
-2614.40, 21129.60, 14163.20, 0
-2544.00, 21123.20, 14057.60, 0
-2438.40, 21161.60, 14140.80, 0
-2486.40, 21075.20, 14035.20, 0
-2499.20, 21113.60, 13955.20, 0
-2534.40, 21216.00, 14086.40, 0
-2502.40, 21139.20, 14089.60, 0
-2496.00, 21088.00, 13961.60, 0
-2531.20, 21116.80, 14032.00, 0
-2550.40, 21036.80, 14150.40, 0
-2524.80, 21132.80, 14009.60, 0
-2556.80, 21216.00, 14060.80, 0
-2496.00, 21097.60, 14073.60, 0
-2508.80, 21068.80, 14147.20, 0
-2700.80, 21084.80, 13923.20, 0
-2473.60, 20956.80, 13686.40, 0
-2518.40, 20755.20, 14284.80, 0
-2393.60, 20774.40, 14460.80, 0
-2179.20, 21600.00, 14272.00, 0
-2915.20, 21811.20, 14323.20, 0
-3206.40, 21539.20, 14476.80, 0
-2934.40, 21222.40, 14105.60, 0
-2444.80, 20857.60, 13948.80, 0
-2380.80, 21177.60, 14118.40, 0
-2275.20, 21331.20, 14169.60, 0
-2185.60, 21190.40, 14352.00, 0
-2243.20, 21225.60, 14515.20, 0
-2204.80, 21056.00, 14252.80, 0
-2240.00, 21257.60, 14086.40, 0
-2326.40, 21222.40, 14163.20, 0
-2380.80, 21139.20, 14121.60, 0
