=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.12.19 13:26:41 =~=~=~=~=~=~=~=~=~=~=~=
Initializing DMP...

Enabling DMP...

DMP ready! Waiting for first interrupt...

1001.60, -13702.40, 37558.40, 0
3408.00, -12108.80, 36057.60, 0
-1952.00, -13894.40, 34659.20, 0
-8019.20, -11193.60, 30102.40, 0
-3171.20, -10745.60, 33027.20, 0
-316.80, -4617.60, 34496.00, 0
-5196.80, -6416.00, 29587.20, 0
-6444.80, -3900.80, 24828.80, 0
