-11488.00, -11273.60, 21155.20, 0
-11427.20, -11321.60, 21222.40, 0
-11574.40, -11433.60, 21248.00, 0
-11657.60, -11222.40, 21164.80, 0
-11520.00, -11216.00, 21193.60, 0
-11468.80, -11168.00, 21312.00, 0
-11337.60, -11257.60, 21049.60, 0
-11558.40, -11318.40, 21174.40, 0
-11532.80, -11280.00, 21276.80, 0
-11440.00, -11155.20, 21084.80, 0
-8704.00, -12672.00, 19072.00, 0
-10809.60, -14521.60, 19030.40, 0
-12022.40, -13606.40, 20697.60, 0
-12428.80, -13379.20, 20960.00, 0
-10915.20, -13267.20, 22476.80, 0
-9971.20, -13846.40, 21632.00, 0
-10201.60, -13968.00, 22044.80, 0
-10828.80, -13408.00, 22886.40, 0
-12569.60, -12892.80, 22246.40, 0
-12137.60, -12928.00, 20729.60, 0
-10995.20, -13475.20, 20326.40, 0
-10454.40, -12339.20, 19299.20, 0
-10028.80, -12483.20, 20297.60, 0
-9904.00, -12832.00, 19913.60, 0
-9728.00, -13091.20, 19660.80, 0
-10246.40, -12995.20, 20361.60, 0
-10204.80, -13417.60, 19849.60, 0
-10624.00, -13382.40, 20304.00, 0
-11065.60, -13702.40, 20265.60, 0
-11993.60, -13859.20, 20604.80, 0
-12832.00, -12944.00, 19344.00, 0
-11942.40, -11753.60, 21193.60, 0
-11276.80, -12060.80, 21356.80, 0
-11385.60, -12982.40, 19955.20, 0
-11785.60, -11891.20, 22544.00, 0
-12425.60, -12624.00, 23664.00, 0
-12572.80, -12112.00, 22201.60, 0
-11952.00, -11305.60, 21776.00, 0
-9955.20, -11561.60, 18486.40, 0
-9571.20, -11648.00, 19385.60, 0
-10265.60, -11664.00, 19814.40, 0
-10976.00, -11945.60, 19808.00, 0
-11056.00, -12339.20, 19401.60, 0
-11001.60, -12844.80, 18329.60, 0
-11689.60, -12534.40, 19292.80, 0
-12934.40, -11097.60, 21276.80, 0
-12716.80, -10988.80, 22128.00, 0
-12988.80, -12697.60, 20332.80, 0
-12624.00, -13244.80, 21484.80, 0
-12496.00, -12627.20, 20947.20, 0
-12326.40, -11289.60, 23120.00, 0
-12368.00, -10944.00, 23616.00, 0
-12499.20, -11465.60, 21526.40, 0
-11484.80, -10915.20, 20720.00, 0
-10528.00, -11894.40, 20067.20, 0
-10937.60, -12035.20, 20748.80, 0
-11216.00, -11385.60, 20387.20, 0
-11104.00, -11888.00, 19564.80, 0
-11161.60, -11875.20, 20153.60, 0
-10598.40, -12227.20, 18624.00, 0
-10812.80, -13417.60, 19110.40, 0
-12041.60, -11430.40, 19868.80, 0
-11788.80, -9481.60, 23523.20, 0
-12006.40, -11660.80, 22332.80, 0
-11731.20, -13270.40, 20624.00, 0
-12336.00, -12348.80, 22137.60, 0
-12080.00, -11420.80, 22822.40, 0
-12329.60, -10704.00, 22582.40, 0
-13075.20, -11276.80, 23862.40, 0
-12700.80, -11228.80, 20848.00, 0
-10460.80, -12147.20, 20044.80, 0
-10236.80, -12323.20, 20326.40, 0
